Asset_ID,Machine_Model,Location,Vibration,Temperature,Pressure,Flow_Rate,Operating_Hours,Health_Status,Remaining_Useful_Life_Hours,Fault_Type
PUMP_0521,Hydra-500,Onshore-Terminal-2,4.53,61.8,139.3,235.2,31424,Warning,1865,Corrosion / Wear
PUMP_0855,Hydra-500,Onshore-Terminal-1,1.88,60.7,141.4,250.5,17599,Normal,7901,Normal
PUMP_0053,Hydra-500,Onshore-Terminal-1,2.97,77.2,137.7,246.2,28272,Normal,4095,Overheating
PUMP_0190,Hydra-500,CPF-1,5.71,65.9,142.9,244.5,20947,Warning,2326,Shaft Misalignment
PUMP_0800,Nova-P,Onshore-Terminal-2,2.21,63.6,137.5,238.9,29515,Normal,6030,Seal Failure
PUMP_0243,Atlas-7,Onshore-Terminal-2,3.25,66.2,146.7,248.6,4235,Normal,8437,Normal
PUMP_0537,Nova-P,Offshore-Platform-B,5.24,69.3,137.5,238.4,17254,Warning,1323,Corrosion / Wear
PUMP_0520,Nova-P,Offshore-Platform-B,5.52,62.5,133.2,220.4,16871,Warning,702,Impeller Damage
PUMP_0726,Atlas-7,Onshore-Terminal-2,3.22,59.6,146.5,249.5,29092,Normal,8521,Cavitation
PUMP_0005,Nova-P,Offshore-Platform-B,4.56,65.4,134.2,222.0,3458,Warning,2153,Cavitation
PUMP_0061,Titan-X3,CPF-1,4.99,59.7,122.2,214.9,11691,Warning,906,Suction Blockage
PUMP_0356,Titan-X3,CPF-1,2.68,62.7,138.4,237.8,28234,Normal,6610,Motor Failure
PUMP_0255,Titan-X2,Offshore-Platform-A,3.3,58.0,140.3,250.3,5919,Normal,6458,Impeller Damage
PUMP_0381,Atlas-7,Onshore-Terminal-1,2.86,89.3,140.7,243.3,19013,Warning,2357,Overheating
PUMP_0802,Hydra-500,CPF-1,1.92,60.6,142.2,250.2,3417,Normal,8615,Normal
PUMP_0148,Hydra-500,Onshore-Terminal-1,5.65,57.6,136.5,240.4,29498,Warning,1679,Coupling Failure
PUMP_0509,Hydra-500,CPF-1,3.14,57.7,133.3,232.0,27955,Warning,2268,Seal Failure
PUMP_0244,Titan-X2,Onshore-Terminal-2,3.45,71.1,167.2,204.8,11217,Critical,600,Discharge Blockage
PUMP_0693,Titan-X3,Offshore-Platform-A,3.42,57.3,141.7,244.1,13034,Normal,5127,Valve Malfunction
PUMP_0444,Nova-P,Offshore-Platform-B,3.41,59.3,144.5,256.2,356,Normal,8808,Normal
PUMP_0201,Hydra-500,Offshore-Platform-B,6.29,68.5,150.4,238.5,14368,Warning,1683,Shaft Misalignment
PUMP_0359,Atlas-7,Offshore-Platform-B,3.87,58.1,133.6,241.7,6967,Normal,4700,Corrosion / Wear
PUMP_0537,Nova-P,Offshore-Platform-B,2.52,64.0,143.9,247.1,22722,Normal,9000,Normal
PUMP_0799,Hydra-500,Offshore-Platform-A,6.33,83.5,147.4,246.2,22549,Critical,347,Lubrication Failure
PUMP_0422,Titan-X2,Offshore-Platform-A,2.79,68.6,141.0,244.0,29496,Normal,6485,Overheating
PUMP_0797,Titan-X3,Offshore-Platform-B,6.3,65.8,135.2,243.7,14435,Warning,1524,Coupling Failure
PUMP_0442,Hydra-500,CPF-1,3.61,60.6,127.7,229.8,3591,Warning,2041,Suction Blockage
PUMP_0347,Titan-X3,Onshore-Terminal-2,4.44,67.2,141.8,254.5,2420,Normal,3049,Lubrication Failure
PUMP_0079,Nova-P,Offshore-Platform-A,3.01,63.2,146.7,250.0,25041,Normal,6865,Normal
PUMP_0470,Titan-X3,Onshore-Terminal-1,3.04,73.9,143.4,250.4,25140,Normal,3361,Overheating
PUMP_0764,Titan-X3,Offshore-Platform-B,2.43,66.9,139.6,248.1,28875,Normal,9000,Normal
PUMP_0671,Titan-X3,CPF-1,2.39,57.3,138.0,251.9,13952,Normal,8474,Normal
PUMP_0535,Nova-P,Offshore-Platform-A,4.52,67.9,142.1,246.2,10101,Normal,2746,Bearing Failure
PUMP_0848,Atlas-7,Offshore-Platform-A,3.72,68.7,164.7,206.4,1917,Warning,737,Discharge Blockage
PUMP_0328,Atlas-7,Onshore-Terminal-2,6.66,73.4,148.3,246.3,29272,Warning,1483,Bearing Failure
PUMP_0793,Titan-X2,Onshore-Terminal-1,7.4,85.7,143.0,250.0,18879,Warning,600,Bearing Failure
PUMP_0677,Nova-P,Offshore-Platform-B,5.2,61.7,131.5,215.7,3522,Critical,476,Cavitation
PUMP_0652,Titan-X2,Onshore-Terminal-2,5.16,65.8,147.0,246.5,1187,Warning,2172,Lubrication Failure
PUMP_0603,Titan-X2,Offshore-Platform-A,3.37,96.0,142.2,251.8,25948,Warning,1129,Overheating
PUMP_0387,Atlas-7,Onshore-Terminal-2,3.58,74.1,167.2,213.8,10524,Warning,1292,Discharge Blockage
PUMP_0128,Titan-X2,Offshore-Platform-A,4.55,71.4,178.6,201.3,17460,Critical,71,Discharge Blockage
PUMP_0289,Nova-P,Offshore-Platform-B,2.01,57.2,145.8,253.1,11571,Normal,6794,Normal
PUMP_0507,Nova-P,Offshore-Platform-A,2.69,60.8,140.8,249.1,19596,Normal,8496,Corrosion / Wear
PUMP_0006,Titan-X3,Onshore-Terminal-1,3.43,56.9,141.5,219.6,13360,Warning,1771,Cavitation
PUMP_0193,Titan-X2,Onshore-Terminal-2,3.63,63.1,126.7,217.4,27223,Warning,1235,Suction Blockage
PUMP_0320,Titan-X2,Offshore-Platform-B,8.69,73.3,142.5,243.9,23471,Critical,283,Shaft Misalignment
PUMP_0518,Atlas-7,Offshore-Platform-B,3.0,62.8,138.9,228.1,13616,Warning,2261,Cavitation
PUMP_0789,Nova-P,Onshore-Terminal-2,3.54,109.2,140.6,242.3,29764,Critical,509,Overheating
PUMP_0405,Nova-P,Onshore-Terminal-1,2.34,57.4,146.5,253.9,8073,Normal,9000,Normal
PUMP_0607,Hydra-500,Onshore-Terminal-2,3.68,62.1,129.5,219.3,18476,Warning,717,Seal Failure
PUMP_0741,Titan-X3,Onshore-Terminal-1,1.85,59.7,142.1,250.3,907,Normal,6892,Normal
PUMP_0437,Nova-P,Onshore-Terminal-1,3.12,79.2,139.5,233.5,9231,Normal,3930,Motor Failure
PUMP_0158,Nova-P,Onshore-Terminal-1,3.72,85.5,132.8,222.0,8899,Warning,1484,Motor Failure
PUMP_0175,Titan-X2,Offshore-Platform-B,5.69,74.7,144.0,240.4,30187,Warning,2401,Bearing Failure
PUMP_0206,Hydra-500,CPF-1,2.38,59.8,145.5,246.7,17905,Normal,6298,Lubrication Failure
PUMP_0239,Hydra-500,Onshore-Terminal-1,5.49,76.4,145.7,255.7,22302,Warning,740,Lubrication Failure
PUMP_0325,Titan-X3,Offshore-Platform-B,1.82,57.2,143.6,257.2,19643,Normal,8102,Normal
PUMP_0373,Nova-P,Onshore-Terminal-2,9.15,74.9,145.9,243.0,7399,Critical,295,Shaft Misalignment
PUMP_0628,Hydra-500,CPF-1,4.56,62.4,142.8,242.5,30190,Normal,5418,Shaft Misalignment
PUMP_0364,Titan-X3,Onshore-Terminal-2,2.15,59.7,145.6,249.3,25269,Normal,7014,Normal
PUMP_0296,Nova-P,Onshore-Terminal-1,3.44,100.9,144.9,247.0,10078,Warning,690,Overheating
PUMP_0832,Hydra-500,Onshore-Terminal-2,3.45,59.4,142.2,254.6,10500,Normal,4678,Valve Malfunction
PUMP_0363,Hydra-500,Offshore-Platform-B,3.37,65.4,143.4,245.3,14068,Normal,5405,Shaft Misalignment
PUMP_0807,Nova-P,Onshore-Terminal-2,9.49,81.0,148.8,249.1,9751,Critical,217,Bearing Failure
PUMP_0883,Nova-P,CPF-1,6.08,78.8,147.1,244.2,15731,Critical,196,Lubrication Failure
PUMP_0257,Titan-X2,CPF-1,7.38,73.6,144.9,241.4,7649,Warning,987,Bearing Failure
PUMP_0071,Titan-X2,Offshore-Platform-A,4.85,60.6,139.3,260.5,29257,Critical,582,Valve Malfunction
PUMP_0594,Titan-X3,Offshore-Platform-A,9.37,61.7,149.0,250.5,4195,Critical,353,Rotor Imbalance
PUMP_0426,Atlas-7,CPF-1,4.13,66.5,137.7,232.7,3294,Warning,2255,Cavitation
PUMP_0296,Nova-P,Onshore-Terminal-1,2.38,58.7,139.7,248.4,24790,Normal,7239,Corrosion / Wear
PUMP_0119,Hydra-500,CPF-1,2.08,60.7,148.2,252.7,13942,Normal,8728,Normal
PUMP_0113,Nova-P,Offshore-Platform-A,4.02,85.8,133.9,226.5,17532,Warning,2600,Motor Failure
PUMP_0542,Atlas-7,Offshore-Platform-B,2.4,57.5,147.4,253.0,23352,Normal,7734,Normal
PUMP_0288,Nova-P,Offshore-Platform-B,2.61,103.3,143.9,245.4,15240,Warning,1516,Overheating
PUMP_0584,Atlas-7,CPF-1,8.94,68.3,134.0,240.6,22283,Critical,392,Coupling Failure
PUMP_0777,Nova-P,CPF-1,2.03,61.4,143.5,248.9,25381,Normal,7673,Normal
PUMP_0351,Nova-P,Offshore-Platform-A,3.49,109.8,145.4,241.3,7310,Critical,275,Overheating
PUMP_0648,Nova-P,Onshore-Terminal-2,3.52,91.1,141.3,238.4,22909,Warning,1915,Overheating
PUMP_0082,Nova-P,Onshore-Terminal-1,3.26,66.1,135.7,229.7,21590,Normal,3622,Suction Blockage
PUMP_0461,Titan-X2,CPF-1,3.25,78.0,137.6,234.2,18572,Normal,2690,Motor Failure
PUMP_0628,Hydra-500,CPF-1,3.19,61.5,138.4,242.3,26917,Normal,4245,Impeller Damage
PUMP_0845,Atlas-7,Offshore-Platform-A,6.59,62.3,140.9,243.5,16303,Warning,1121,Coupling Failure
PUMP_0167,Hydra-500,Onshore-Terminal-2,2.03,56.5,141.3,251.3,6935,Normal,9000,Normal
PUMP_0185,Nova-P,Offshore-Platform-A,2.63,55.6,145.1,254.6,29252,Normal,8681,Normal
PUMP_0107,Titan-X2,Onshore-Terminal-2,2.72,62.8,142.5,244.5,29302,Normal,5101,Cavitation
PUMP_0215,Titan-X2,CPF-1,6.19,64.3,148.4,249.2,19722,Warning,2017,Rotor Imbalance
PUMP_0140,Nova-P,Onshore-Terminal-2,4.19,65.0,142.6,246.0,3511,Normal,4863,Coupling Failure
PUMP_0768,Nova-P,Onshore-Terminal-1,2.55,62.2,137.2,229.4,6440,Normal,5106,Suction Blockage
PUMP_0436,Atlas-7,Onshore-Terminal-2,2.62,75.1,143.2,234.1,3444,Normal,3394,Motor Failure
PUMP_0387,Atlas-7,Onshore-Terminal-2,3.6,56.6,142.3,245.7,14519,Normal,6202,Coupling Failure
PUMP_0761,Atlas-7,Onshore-Terminal-1,4.29,57.3,134.6,230.6,16330,Warning,2349,Impeller Damage
PUMP_0550,Titan-X2,CPF-1,8.74,60.3,144.7,243.7,17193,Critical,520,Rotor Imbalance
PUMP_0821,Atlas-7,CPF-1,5.59,66.4,143.0,249.0,11522,Warning,815,Lubrication Failure
PUMP_0486,Hydra-500,Offshore-Platform-A,4.55,65.8,131.4,244.4,27693,Warning,1835,Corrosion / Wear
PUMP_0357,Atlas-7,Offshore-Platform-A,5.04,58.1,136.1,239.3,31334,Warning,1086,Corrosion / Wear
PUMP_0425,Nova-P,Onshore-Terminal-2,2.18,61.0,148.2,244.0,27003,Normal,6446,Normal
PUMP_0350,Atlas-7,Onshore-Terminal-2,1.63,59.8,142.8,248.8,21495,Normal,7738,Normal
PUMP_0809,Hydra-500,Offshore-Platform-A,8.86,56.6,139.5,257.5,9081,Warning,684,Rotor Imbalance
PUMP_0713,Titan-X2,Onshore-Terminal-1,7.78,74.9,143.1,243.9,20175,Warning,649,Shaft Misalignment
PUMP_0743,Titan-X2,Offshore-Platform-B,3.71,60.9,141.6,249.8,20801,Normal,3080,Valve Malfunction
PUMP_0866,Titan-X2,Onshore-Terminal-2,2.7,59.6,146.8,255.7,7319,Normal,6790,Normal
PUMP_0631,Titan-X2,CPF-1,4.28,73.8,144.7,247.6,8303,Warning,2316,Lubrication Failure
PUMP_0673,Titan-X2,Onshore-Terminal-1,3.17,62.9,148.3,242.6,7258,Normal,4461,Discharge Blockage
PUMP_0385,Atlas-7,Offshore-Platform-A,2.33,55.3,146.0,247.9,9390,Normal,8895,Normal
PUMP_0862,Titan-X3,Offshore-Platform-B,5.52,55.5,131.0,229.8,28345,Critical,565,Corrosion / Wear
PUMP_0027,Nova-P,Offshore-Platform-B,2.53,66.3,144.5,255.8,27506,Normal,7849,Normal
PUMP_0013,Titan-X2,Offshore-Platform-A,2.83,65.8,157.5,230.3,12437,Normal,3082,Discharge Blockage
PUMP_0317,Titan-X2,Offshore-Platform-B,4.27,54.7,133.4,232.3,28527,Warning,2449,Cavitation
PUMP_0127,Atlas-7,CPF-1,1.6,56.8,144.3,241.5,5775,Normal,9000,Normal
PUMP_0183,Nova-P,Onshore-Terminal-2,5.51,59.5,129.2,214.4,3162,Warning,700,Impeller Damage
PUMP_0900,Titan-X2,Offshore-Platform-B,3.11,72.2,136.9,230.4,21592,Normal,4548,Motor Failure
PUMP_0373,Nova-P,Onshore-Terminal-2,2.69,58.7,143.5,251.2,6192,Normal,7989,Normal
PUMP_0260,Nova-P,Offshore-Platform-A,2.74,57.5,147.6,254.9,10386,Normal,6559,Normal
PUMP_0266,Nova-P,CPF-1,2.94,59.8,147.4,251.4,8361,Normal,6394,Normal
PUMP_0556,Nova-P,CPF-1,7.18,72.8,143.0,243.2,15953,Warning,600,Shaft Misalignment
PUMP_0608,Nova-P,Offshore-Platform-B,2.19,62.7,144.4,248.8,15576,Normal,7854,Normal
PUMP_0851,Titan-X3,Onshore-Terminal-2,2.76,68.6,158.5,222.9,29744,Warning,1998,Discharge Blockage
PUMP_0620,Atlas-7,Offshore-Platform-B,4.63,60.4,136.7,242.0,7193,Warning,847,Valve Malfunction
PUMP_0155,Nova-P,CPF-1,3.12,79.0,129.9,228.7,25543,Warning,2541,Motor Failure
PUMP_0320,Titan-X2,Offshore-Platform-B,2.22,61.1,144.9,250.5,6522,Normal,8201,Normal
PUMP_0591,Titan-X3,Offshore-Platform-A,2.18,57.4,145.2,249.8,13909,Normal,5224,Valve Malfunction
PUMP_0401,Titan-X3,Onshore-Terminal-1,3.54,57.9,126.5,220.1,24271,Warning,1914,Suction Blockage
PUMP_0589,Titan-X3,CPF-1,6.92,54.2,144.9,251.4,13013,Warning,1292,Rotor Imbalance
PUMP_0295,Nova-P,Offshore-Platform-B,2.52,69.1,137.8,237.0,29798,Normal,5880,Motor Failure
PUMP_0140,Nova-P,Onshore-Terminal-2,2.14,60.6,146.5,245.2,18819,Normal,7235,Normal
PUMP_0729,Nova-P,Offshore-Platform-A,4.3,65.0,136.8,244.0,10146,Normal,3930,Coupling Failure
PUMP_0709,Nova-P,Offshore-Platform-A,2.46,54.5,140.1,253.9,4951,Normal,6104,Normal
PUMP_0735,Hydra-500,Offshore-Platform-B,1.87,50.9,141.8,249.5,24011,Normal,6289,Suction Blockage
PUMP_0611,Titan-X3,Offshore-Platform-A,2.85,58.3,141.6,256.0,23988,Normal,8316,Bearing Failure
PUMP_0424,Nova-P,Onshore-Terminal-2,1.93,65.0,143.2,241.5,25949,Normal,8479,Overheating
PUMP_0144,Nova-P,Offshore-Platform-A,3.48,94.5,142.5,244.6,6223,Warning,1729,Overheating
PUMP_0810,Titan-X3,Offshore-Platform-A,3.36,65.1,144.2,239.1,22279,Normal,7338,Suction Blockage
PUMP_0611,Titan-X3,Offshore-Platform-A,4.98,55.3,140.0,249.6,16222,Critical,297,Valve Malfunction
PUMP_0810,Titan-X3,Offshore-Platform-A,8.96,65.5,135.0,232.0,7306,Critical,138,Coupling Failure
PUMP_0500,Nova-P,Offshore-Platform-A,7.68,67.3,145.1,248.1,11403,Critical,461,Shaft Misalignment
PUMP_0001,Atlas-7,CPF-1,4.52,103.1,122.6,194.4,8369,Critical,266,Motor Failure
PUMP_0482,Titan-X3,Offshore-Platform-A,4.15,94.2,121.3,208.3,26682,Critical,536,Motor Failure
PUMP_0599,Titan-X2,Offshore-Platform-B,3.73,58.3,136.0,232.1,22527,Normal,3228,Impeller Damage
PUMP_0227,Titan-X3,Onshore-Terminal-2,3.95,107.3,147.8,234.6,4463,Critical,304,Overheating
PUMP_0574,Atlas-7,Offshore-Platform-A,3.68,56.5,143.3,236.3,22341,Normal,5957,Coupling Failure
PUMP_0841,Hydra-500,Offshore-Platform-B,2.6,59.7,146.2,247.4,6642,Normal,8024,Normal
PUMP_0176,Nova-P,CPF-1,5.39,72.1,145.3,253.7,8852,Warning,1452,Lubrication Failure
PUMP_0575,Atlas-7,Onshore-Terminal-2,3.74,61.9,126.4,229.2,1708,Warning,1728,Seal Failure
PUMP_0894,Titan-X3,Offshore-Platform-A,5.64,69.8,143.2,250.4,24219,Warning,964,Lubrication Failure
PUMP_0071,Titan-X2,Offshore-Platform-A,4.01,64.3,167.5,220.3,5460,Warning,641,Discharge Blockage
PUMP_0068,Hydra-500,Offshore-Platform-A,5.81,59.8,135.2,242.4,13311,Warning,2386,Coupling Failure
PUMP_0458,Titan-X2,CPF-1,3.53,56.9,139.3,253.7,27045,Warning,1694,Valve Malfunction
PUMP_0620,Atlas-7,Offshore-Platform-B,3.19,60.8,147.6,253.9,26788,Normal,7341,Lubrication Failure
PUMP_0636,Titan-X2,CPF-1,3.04,80.6,146.1,242.1,3930,Normal,5912,Overheating
PUMP_0451,Titan-X3,CPF-1,2.87,57.7,145.3,246.6,7743,Normal,8570,Normal
PUMP_0753,Atlas-7,CPF-1,4.48,67.0,146.1,246.8,27462,Normal,4716,Bearing Failure
PUMP_0199,Hydra-500,CPF-1,2.29,57.3,147.5,247.5,13813,Normal,9000,Normal
PUMP_0798,Nova-P,CPF-1,3.14,64.1,143.1,252.3,26666,Normal,7837,Normal
PUMP_0110,Titan-X2,Offshore-Platform-B,6.46,61.8,146.1,252.5,23917,Warning,2100,Rotor Imbalance
PUMP_0004,Nova-P,Onshore-Terminal-2,3.89,62.7,117.4,209.6,28627,Critical,439,Suction Blockage
PUMP_0599,Titan-X2,Offshore-Platform-B,3.17,55.4,133.2,241.4,29106,Normal,3666,Seal Failure
PUMP_0151,Titan-X3,Offshore-Platform-B,4.14,66.5,123.8,223.9,10755,Normal,3632,Suction Blockage
PUMP_0664,Hydra-500,Onshore-Terminal-2,5.89,69.1,141.8,253.4,20209,Warning,2464,Shaft Misalignment
PUMP_0233,Atlas-7,Onshore-Terminal-1,4.16,59.0,144.6,248.2,12998,Warning,1411,Valve Malfunction
PUMP_0512,Titan-X2,Offshore-Platform-B,2.98,89.4,139.6,244.2,30328,Warning,1457,Overheating
PUMP_0121,Nova-P,CPF-1,2.63,86.1,141.7,246.3,14013,Warning,2285,Overheating
PUMP_0376,Atlas-7,Onshore-Terminal-1,3.23,61.8,128.9,231.6,20202,Warning,2032,Seal Failure
PUMP_0867,Titan-X3,Offshore-Platform-B,3.26,104.5,142.4,242.2,12491,Warning,745,Overheating
PUMP_0046,Titan-X3,CPF-1,2.35,59.7,140.0,248.9,10741,Normal,7519,Normal
PUMP_0755,Nova-P,CPF-1,3.97,59.4,139.3,240.1,25461,Warning,2112,Corrosion / Wear
PUMP_0427,Titan-X3,Onshore-Terminal-1,2.82,84.7,132.4,229.9,10162,Normal,2825,Motor Failure
PUMP_0414,Atlas-7,Onshore-Terminal-2,2.8,60.8,138.9,236.4,18225,Normal,4820,Cavitation
PUMP_0219,Nova-P,Onshore-Terminal-1,4.89,60.9,130.8,237.7,21015,Warning,931,Corrosion / Wear
PUMP_0621,Nova-P,Onshore-Terminal-2,5.02,66.9,130.0,226.3,3475,Warning,891,Impeller Damage
PUMP_0233,Atlas-7,Onshore-Terminal-1,2.93,74.6,134.2,226.5,15418,Warning,2600,Motor Failure
PUMP_0303,Atlas-7,Onshore-Terminal-2,3.4,60.9,143.1,241.9,8576,Warning,2133,Valve Malfunction
PUMP_0776,Titan-X3,Onshore-Terminal-2,5.45,64.4,137.8,247.3,16959,Warning,2571,Coupling Failure
PUMP_0689,Nova-P,Onshore-Terminal-2,4.08,64.9,137.4,229.0,23080,Warning,1903,Impeller Damage
PUMP_0136,Hydra-500,Onshore-Terminal-1,3.84,88.7,128.2,208.3,18485,Warning,1180,Motor Failure
PUMP_0039,Hydra-500,Offshore-Platform-B,8.63,84.4,142.8,248.4,3048,Critical,348,Bearing Failure
PUMP_0511,Titan-X3,CPF-1,6.5,67.3,149.4,249.0,23687,Warning,1632,Shaft Misalignment
PUMP_0007,Atlas-7,Offshore-Platform-B,7.65,60.6,146.1,249.0,21955,Warning,1672,Rotor Imbalance
PUMP_0561,Nova-P,Onshore-Terminal-1,5.35,61.2,143.9,250.7,21279,Warning,2261,Rotor Imbalance
PUMP_0881,Atlas-7,CPF-1,2.84,68.2,132.8,227.4,15449,Warning,1507,Seal Failure
PUMP_0109,Nova-P,Onshore-Terminal-1,2.57,61.0,131.5,234.4,15429,Normal,3369,Impeller Damage
PUMP_0077,Hydra-500,CPF-1,4.04,60.0,141.1,250.2,15270,Normal,6299,Rotor Imbalance
PUMP_0336,Titan-X3,Offshore-Platform-A,6.03,65.5,142.4,242.7,2357,Warning,2460,Shaft Misalignment
PUMP_0295,Nova-P,Offshore-Platform-B,3.08,61.6,118.7,219.8,6249,Critical,203,Seal Failure
PUMP_0155,Nova-P,CPF-1,5.64,60.1,141.5,254.5,4466,Critical,7,Valve Malfunction
PUMP_0277,Nova-P,Offshore-Platform-A,4.06,62.3,135.6,227.4,22958,Warning,2135,Impeller Damage
PUMP_0542,Atlas-7,Offshore-Platform-B,4.03,61.6,141.8,231.3,12131,Warning,2243,Cavitation
PUMP_0152,Hydra-500,Offshore-Platform-A,3.12,64.0,126.8,231.0,29012,Warning,1261,Seal Failure
PUMP_0661,Atlas-7,Offshore-Platform-A,3.11,58.5,135.4,233.4,23375,Normal,5148,Suction Blockage
PUMP_0758,Hydra-500,Onshore-Terminal-2,5.25,63.6,129.5,232.2,29441,Critical,507,Corrosion / Wear
PUMP_0746,Hydra-500,Offshore-Platform-A,2.33,62.3,148.0,253.3,12834,Normal,9000,Bearing Failure
PUMP_0355,Titan-X3,Onshore-Terminal-1,5.64,60.9,137.4,250.8,16353,Critical,223,Valve Malfunction
PUMP_0314,Hydra-500,Onshore-Terminal-2,2.03,59.8,151.2,236.6,18497,Normal,5659,Discharge Blockage
PUMP_0171,Atlas-7,Onshore-Terminal-1,3.79,62.7,122.9,210.3,16320,Warning,893,Suction Blockage
PUMP_0289,Nova-P,Offshore-Platform-B,8.75,75.5,146.2,242.3,10301,Critical,351,Shaft Misalignment
PUMP_0102,Atlas-7,Onshore-Terminal-1,1.84,64.3,142.5,246.7,17713,Normal,9000,Normal
PUMP_0052,Atlas-7,Offshore-Platform-A,1.73,59.7,142.7,252.2,26662,Normal,9000,Normal
PUMP_0714,Titan-X2,Onshore-Terminal-1,7.05,68.9,141.4,247.4,6352,Warning,1371,Shaft Misalignment
PUMP_0025,Titan-X2,Offshore-Platform-A,3.24,60.6,146.2,250.7,13113,Normal,6013,Shaft Misalignment
PUMP_0452,Titan-X3,Offshore-Platform-A,3.63,59.9,133.2,234.6,9303,Normal,4223,Impeller Damage
PUMP_0075,Titan-X2,CPF-1,5.96,63.3,129.9,221.0,26928,Critical,527,Impeller Damage
PUMP_0517,Titan-X3,Onshore-Terminal-1,2.23,62.2,147.8,249.9,10237,Normal,7712,Normal
PUMP_0616,Titan-X2,Onshore-Terminal-2,2.89,57.7,147.0,256.2,12692,Normal,3129,Valve Malfunction
PUMP_0646,Hydra-500,Offshore-Platform-B,3.35,55.9,137.3,237.7,17320,Normal,3974,Impeller Damage
PUMP_0627,Hydra-500,Offshore-Platform-A,5.37,79.1,145.4,246.1,28144,Warning,778,Lubrication Failure
PUMP_0717,Nova-P,Onshore-Terminal-1,2.09,58.0,140.8,249.1,3950,Normal,8020,Normal
PUMP_0410,Atlas-7,Onshore-Terminal-2,7.94,65.4,146.6,247.4,15764,Warning,1423,Rotor Imbalance
PUMP_0221,Atlas-7,CPF-1,5.35,61.6,144.0,247.6,29929,Normal,3503,Coupling Failure
PUMP_0812,Titan-X3,Offshore-Platform-B,2.69,59.2,145.5,249.0,8723,Normal,7909,Normal
PUMP_0318,Titan-X2,Onshore-Terminal-1,5.61,57.9,120.0,206.4,22528,Critical,205,Impeller Damage
PUMP_0501,Atlas-7,Onshore-Terminal-2,8.54,58.2,143.4,255.2,22172,Warning,667,Rotor Imbalance
PUMP_0020,Nova-P,Onshore-Terminal-1,3.72,75.0,171.6,206.3,25115,Critical,439,Discharge Blockage
PUMP_0455,Nova-P,Offshore-Platform-A,4.2,63.1,136.3,225.1,10618,Warning,2026,Suction Blockage
PUMP_0509,Hydra-500,CPF-1,5.12,65.8,131.9,239.7,12342,Critical,452,Corrosion / Wear
PUMP_0015,Titan-X2,Offshore-Platform-B,4.11,67.6,122.3,220.1,18966,Warning,1884,Suction Blockage
PUMP_0720,Nova-P,Onshore-Terminal-2,4.63,58.5,143.5,242.0,1693,Normal,2600,Coupling Failure
PUMP_0051,Titan-X2,CPF-1,3.96,65.5,134.2,224.9,3587,Warning,2158,Seal Failure
PUMP_0539,Nova-P,Offshore-Platform-A,3.33,59.0,141.5,243.6,12711,Normal,3688,Corrosion / Wear
PUMP_0269,Titan-X2,Onshore-Terminal-2,6.99,75.1,139.4,254.3,3924,Warning,1135,Shaft Misalignment
PUMP_0548,Nova-P,Onshore-Terminal-2,4.37,68.3,141.8,253.8,13241,Warning,2600,Lubrication Failure
PUMP_0641,Titan-X2,Offshore-Platform-B,5.98,60.5,130.3,234.6,7824,Critical,386,Corrosion / Wear
PUMP_0079,Nova-P,Offshore-Platform-A,6.04,72.8,141.8,248.1,5402,Warning,2023,Bearing Failure
PUMP_0602,Titan-X2,Offshore-Platform-A,5.03,61.2,129.5,217.8,2752,Warning,857,Impeller Damage
PUMP_0313,Atlas-7,Offshore-Platform-B,4.49,60.4,131.7,236.6,10232,Normal,4390,Cavitation
PUMP_0418,Atlas-7,Offshore-Platform-B,3.91,59.2,122.3,221.1,13086,Warning,1808,Suction Blockage
PUMP_0816,Titan-X3,Onshore-Terminal-2,3.5,71.2,164.2,217.2,29354,Warning,1270,Discharge Blockage
PUMP_0695,Atlas-7,Onshore-Terminal-1,1.64,59.0,143.6,246.2,18220,Normal,8270,Normal
PUMP_0288,Nova-P,Offshore-Platform-B,2.68,62.7,144.6,248.8,23353,Normal,7520,Normal
PUMP_0653,Hydra-500,Offshore-Platform-B,5.59,80.6,145.7,243.7,10803,Critical,508,Lubrication Failure
PUMP_0854,Hydra-500,Offshore-Platform-A,5.07,61.0,137.0,238.6,10237,Warning,1632,Coupling Failure
PUMP_0868,Titan-X3,Offshore-Platform-B,2.46,62.0,144.5,257.4,24584,Normal,7625,Normal
PUMP_0797,Titan-X3,Offshore-Platform-B,2.76,66.3,143.0,247.7,16360,Normal,8392,Normal
PUMP_0065,Nova-P,Onshore-Terminal-2,2.75,58.7,135.9,238.5,14966,Warning,2284,Seal Failure
PUMP_0832,Hydra-500,Onshore-Terminal-2,3.01,65.1,146.9,247.6,21301,Normal,3409,Lubrication Failure
PUMP_0822,Titan-X2,Onshore-Terminal-1,6.93,70.1,144.2,246.2,22436,Warning,947,Shaft Misalignment
PUMP_0175,Titan-X2,Offshore-Platform-B,3.44,63.2,129.3,221.4,23123,Warning,817,Seal Failure
PUMP_0145,Titan-X3,Onshore-Terminal-1,3.19,67.4,143.2,256.5,13035,Normal,5424,Lubrication Failure
PUMP_0522,Atlas-7,Onshore-Terminal-2,2.64,73.7,142.3,243.2,25310,Normal,5494,Overheating
PUMP_0178,Atlas-7,CPF-1,2.7,67.0,140.8,247.2,22368,Normal,7154,Normal
PUMP_0682,Atlas-7,Offshore-Platform-A,3.35,87.6,141.4,244.5,9012,Warning,1768,Overheating
